Data Pedido,ID Cliente,ID Produto,Vendas
26-03-2014,JD-16150,FUR-CH-10000422,90.99
26-03-2014,JD-16150,FUR-CH-10004675,1526.56
26-03-2014,JD-16150,FUR-CH-10002880,368.97
20-11-2014,MC-18100,OFF-ST-10000675,305.01
20-11-2014,MC-18100,FUR-FU-10002685,18.7
05-11-2013,LH-17020,FUR-FU-10004020,38.29
15-12-2014,MP-18175,FUR-FU-10004963,26.25
15-12-2014,MP-18175,OFF-BI-10000174,64.96
15-12-2014,MP-18175,OFF-EN-10000461,43.7
13-11-2014,EM-14140,TEC-AC-10001266,41.6
13-11-2014,EM-14140,OFF-PA-10002160,23.12
13-11-2014,EM-14140,FUR-CH-10004875,113.888
13-11-2014,EM-14140,FUR-FU-10000305,113.568
13-11-2014,EM-14140,TEC-PH-10000347,7.92
13-11-2014,EM-14140,TEC-PH-10001459,671.984
19-08-2013,GG-14650,TEC-PH-10000439,39.99
28-06-2014,MA-17995,FUR-CH-10002647,191.646
05-05-2014,SH-20395,OFF-BI-10003910,2.313
24-12-2012,KT-16465,OFF-BI-10001097,19.936
24-12-2012,KT-16465,OFF-FA-10004854,45.92
27-04-2014,PO-19180,OFF-PA-10003673,20.34
27-04-2014,PO-19180,OFF-LA-10002034,39.28
17-12-2014,AY-10555,FUR-CH-10002774,81.568
17-12-2014,AY-10555,FUR-CH-10003817,97.184
17-12-2014,AY-10555,OFF-BI-10002949,24.32
17-12-2014,AY-10555,FUR-FU-10002445,18.96
27-12-2011,Co-12640,FUR-FU-10001473,32.952
27-12-2011,Co-12640,OFF-ST-10002562,30.016
07-11-2014,JF-15565,OFF-AP-10002118,499.584
07-11-2014,JF-15565,OFF-PA-10001800,31.104
07-11-2014,JF-15565,OFF-BI-10002827,13.272
07-11-2014,JF-15565,FUR-FU-10004671,28.272
07-11-2014,JF-15565,OFF-ST-10000736,259.136
17-12-2014,AR-10510,OFF-BI-10004656,10.8
07-05-2012,AG-10675,FUR-TA-10001095,244.006
07-05-2012,AG-10675,OFF-PA-10000213,15.936
05-12-2014,DV-13045,FUR-CH-10001797,188.552
04-10-2014,HL-15040,OFF-ST-10002214,22.58
14-01-2011,ND-18370,FUR-CH-10000422,545.94
12-06-2012,GB-14575,OFF-PA-10003848,20.736
12-06-2012,GB-14575,FUR-FU-10003623,43.296
12-07-2011,CL-12565,FUR-CH-10001797,123.136
12-07-2011,CL-12565,OFF-BI-10003094,11.264
06-12-2011,RC-19960,OFF-ST-10002205,53.424
06-12-2011,RC-19960,FUR-TA-10003238,275.49
26-05-2013,JB-16045,FUR-FU-10000755,24.96
26-05-2013,JB-16045,OFF-PA-10002893,19.36
26-05-2013,JB-16045,OFF-ST-10000689,1267.65
21-02-2013,MC-17635,TEC-AC-10004227,12.99
21-02-2013,MC-17635,OFF-BI-10000174,18.56
21-02-2013,MC-17635,OFF-ST-10001809,449.15
21-02-2013,MC-17635,OFF-BI-10002309,31.248
03-10-2013,TT-21265,OFF-AP-10004532,61.44
12-03-2014,MJ-17740,OFF-BI-10003091,895.92
10-09-2013,AT-10735,OFF-BI-10004654,55.36
14-07-2011,PB-19150,OFF-ST-10000760,55.92
21-06-2011,NW-18400,OFF-EN-10001539,24.896
21-06-2011,NW-18400,FUR-FU-10000550,3.984
21-06-2011,NW-18400,TEC-AC-10003628,95.968
21-06-2011,NW-18400,TEC-MA-10004521,206.991
21-06-2011,NW-18400,OFF-AP-10003860,44.416
21-06-2011,NW-18400,OFF-BI-10000069,9.006
05-07-2012,VP-21730,OFF-BI-10003655,19.0
17-12-2014,RD-19810,OFF-BI-10001628,33.376
09-09-2013,MG-17875,OFF-AP-10003779,207.48
17-05-2011,PA-19060,OFF-BI-10000666,91.68
14-10-2014,CR-12730,OFF-AP-10000828,904.9
24-10-2011,AA-10375,OFF-BI-10002706,34.272
06-12-2013,JG-15160,FUR-FU-10004748,191.82
26-07-2013,RR-19525,OFF-AP-10000026,243.88
18-04-2014,SR-20425,OFF-BI-10000773,12.03
18-04-2014,SR-20425,TEC-MA-10000822,2549.985
18-04-2014,SR-20425,OFF-BI-10001543,21.594
18-04-2014,SR-20425,OFF-BI-10003355,8.964
18-04-2014,SR-20425,OFF-PA-10002005,20.736
17-09-2012,LS-16975,FUR-TA-10004154,344.22
24-08-2013,MH-18115,OFF-ST-10002743,727.296
24-08-2013,MH-18115,FUR-FU-10004973,22.608
24-08-2013,MH-18115,TEC-AC-10002842,666.4
08-11-2012,SC-20095,OFF-FA-10002701,5.04
08-11-2012,SC-20095,OFF-PA-10001125,92.94
08-11-2012,SC-20095,FUR-FU-10004090,66.69
08-11-2012,SC-20095,OFF-BI-10001510,91.68
18-11-2014,JB-16000,FUR-BO-10002202,327.7328
08-11-2012,AC-10450,OFF-BI-10001922,52.272
08-11-2012,AC-10450,OFF-PA-10001667,17.94
23-04-2014,MO-17800,FUR-FU-10001488,254.352
24-08-2011,RB-19645,OFF-BI-10002799,8.288
18-12-2014,AI-10855,FUR-CH-10003846,504.9
25-03-2013,DR-12880,TEC-PH-10003691,403.168
21-09-2012,DM-12955,FUR-BO-10000468,194.32
21-09-2012,DM-12955,OFF-AR-10001044,25.99
22-11-2013,JH-16180,FUR-CH-10003833,195.136
17-09-2014,AB-10060,OFF-PA-10004355,20.736
11-06-2012,BD-11605,TEC-AC-10003038,53.7
11-06-2012,BD-11605,OFF-BI-10002799,36.26
11-06-2012,BD-11605,OFF-AR-10003582,56.3
11-06-2012,BD-11605,OFF-PA-10004451,32.4
11-06-2012,BD-11605,FUR-FU-10004666,29.16
04-10-2014,AS-10045,FUR-TA-10001520,171.288
06-05-2013,ZD-21925,FUR-FU-10004270,16.72
12-09-2014,KF-16285,OFF-PA-10003172,12.96
12-09-2014,KF-16285,OFF-EN-10002312,22.18
12-09-2014,KF-16285,FUR-CH-10002320,2054.272
30-04-2012,BP-11230,TEC-PH-10001530,1022.97
07-11-2014,CC-12430,OFF-AR-10001216,13.9
07-11-2014,CC-12430,OFF-PA-10003127,26.38
30-09-2011,DB-13615,OFF-BI-10003910,43.176
03-04-2014,TC-21475,FUR-TA-10004534,411.8
03-04-2014,TC-21475,TEC-AC-10000892,360.0
07-10-2014,NZ-18565,FUR-FU-10003247,41.96
07-10-2014,NZ-18565,OFF-AP-10004336,227.84
07-10-2014,NZ-18565,OFF-PA-10001295,37.94
10-04-2013,SW-20350,TEC-PH-10002555,517.9
10-04-2013,SW-20350,OFF-BI-10000831,5.28
28-08-2012,TS-21370,TEC-CO-10001046,2799.96
20-10-2014,HH-15010,OFF-EN-10002973,8.96
20-10-2014,HH-15010,OFF-LA-10001641,31.5
20-10-2014,HH-15010,FUR-FU-10003878,30.56
20-10-2014,HH-15010,FUR-TA-10003837,24.368
08-11-2013,DM-13345,TEC-AC-10002800,119.976
04-03-2014,RE-19450,OFF-PA-10001307,26.88
27-11-2012,JD-16150,TEC-PH-10002350,83.97
27-11-2012,JD-16150,TEC-AC-10000397,104.97
14-03-2014,BF-11215,OFF-ST-10000615,90.8
14-03-2014,BF-11215,TEC-PH-10004531,140.736
14-03-2014,BF-11215,TEC-AC-10004001,214.95
14-03-2014,BF-11215,OFF-PA-10001534,45.36
14-03-2014,BF-11215,OFF-PA-10001815,288.24
01-12-2014,ML-17755,OFF-AP-10003779,663.936
17-11-2011,YC-21895,OFF-ST-10002011,2934.33
17-11-2011,YC-21895,FUR-FU-10002379,124.41
17-11-2011,YC-21895,OFF-AR-10003752,57.75
03-01-2013,LR-16915,OFF-ST-10003692,114.46
03-10-2012,BS-11755,FUR-BO-10004409,120.666
20-07-2011,KM-16375,OFF-ST-10003306,342.864
20-07-2011,KM-16375,FUR-FU-10003724,16.74
20-07-2011,KM-16375,FUR-CH-10002024,981.372
21-05-2011,BT-11530,OFF-AR-10003514,31.84
05-09-2014,KB-16405,OFF-PA-10001800,12.96
05-09-2014,KB-16405,TEC-PH-10003589,43.176
28-05-2014,DW-13480,OFF-BI-10003364,58.34
28-05-2014,DW-13480,TEC-PH-10002834,539.97
29-01-2011,JC-15340,OFF-BI-10000343,3.928
10-02-2014,TP-21415,OFF-BI-10004584,252.784
10-02-2014,TP-21415,TEC-AC-10002402,127.984
10-02-2014,TP-21415,FUR-FU-10000550,3.984
10-02-2014,TP-21415,OFF-AP-10000055,12.992
01-04-2014,DB-12910,FUR-FU-10001591,61.0
01-04-2014,DB-12910,TEC-PH-10000526,671.93
04-03-2013,BH-11710,OFF-BI-10001071,447.86
04-03-2013,BH-11710,TEC-PH-10001557,479.95
04-03-2013,BH-11710,OFF-PA-10001977,166.44
23-08-2012,TD-20995,OFF-SU-10004231,31.68
23-08-2012,TD-20995,OFF-PA-10000809,10.368
23-08-2012,TD-20995,OFF-FA-10003021,12.032
23-08-2012,TD-20995,OFF-AP-10000696,5.768
28-04-2014,CV-12805,OFF-LA-10001158,33.12
28-04-2014,CV-12805,FUR-BO-10002268,220.2656
15-04-2014,CS-12355,OFF-BI-10000829,10.776
15-04-2014,CS-12355,FUR-BO-10003441,242.352
23-12-2014,JG-15310,OFF-SU-10003505,695.16
23-12-2014,JG-15310,FUR-BO-10003660,220.98
09-12-2013,JP-16135,OFF-BI-10001267,12.957
24-03-2014,EC-14050,OFF-PA-10002741,25.68
26-07-2013,KH-16630,OFF-LA-10004345,15.712
11-07-2014,FG-14260,OFF-ST-10004340,298.464
18-07-2013,AA-10480,OFF-PA-10001471,21.93
18-07-2013,AA-10480,OFF-ST-10002344,242.94
18-07-2013,AA-10480,OFF-PA-10001892,7.64
18-07-2013,AA-10480,OFF-PA-10001934,51.84
18-07-2013,AA-10480,OFF-ST-10000078,265.17
24-08-2013,MS-17770,TEC-MA-10001972,837.6
24-08-2013,MS-17770,OFF-EN-10002504,135.9
24-08-2013,MS-17770,OFF-PA-10002160,34.68
24-08-2013,MS-17770,FUR-CH-10001973,532.704
24-08-2013,MS-17770,OFF-AP-10001492,43.1
24-08-2013,MS-17770,OFF-SU-10002189,15.88
11-06-2012,JE-15610,FUR-CH-10003312,1123.92
11-06-2012,JE-15610,TEC-PH-10002496,249.584
11-06-2012,JE-15610,FUR-FU-10003464,48.672
11-06-2012,JE-15610,OFF-AR-10000380,60.768
11-06-2012,JE-15610,OFF-BI-10004593,78.6
11-06-2012,JE-15610,OFF-BI-10001308,3.768
11-06-2012,JE-15610,OFF-ST-10001780,1036.624
11-06-2012,JE-15610,OFF-ST-10003816,563.808
09-09-2014,EB-14110,TEC-PH-10002200,258.528
03-10-2014,BP-11155,OFF-PA-10004438,49.12
16-12-2011,CC-12100,FUR-FU-10004090,44.46
16-12-2011,CC-12100,FUR-CH-10002602,241.568
16-12-2011,CC-12100,TEC-AC-10001142,395.0
16-12-2011,CC-12100,TEC-PH-10004977,627.168
24-08-2011,JP-15460,FUR-FU-10004586,13.28
24-08-2011,JP-15460,OFF-BI-10001116,12.672
13-11-2014,LS-16975,OFF-BI-10000666,30.56
13-11-2014,LS-16975,OFF-ST-10002583,77.952
13-11-2014,LS-16975,TEC-PH-10004908,67.992
13-11-2014,LS-16975,OFF-EN-10001219,12.224
13-11-2014,LS-16975,TEC-AC-10004568,44.784
13-11-2014,LS-16975,FUR-FU-10001756,22.848
25-04-2012,JL-15850,OFF-AP-10002311,206.43
12-12-2011,CY-12745,OFF-BI-10003650,210.392
26-09-2014,RB-19360,TEC-AC-10003628,119.96
26-09-2014,RB-19360,OFF-AR-10001547,10.608
06-09-2013,AR-10825,FUR-CH-10002647,347.802
12-02-2014,CS-11845,FUR-CH-10004495,963.136
12-02-2014,CS-11845,TEC-PH-10002923,88.776
30-06-2011,AR-10825,OFF-AR-10001374,32.4
08-06-2013,RD-19810,OFF-PA-10003441,32.4
20-12-2011,KH-16510,OFF-LA-10002043,31.05
15-12-2012,NF-18385,TEC-AC-10002049,2025.36
15-12-2012,NF-18385,TEC-MA-10000418,1799.994
15-12-2012,NF-18385,TEC-PH-10004908,101.988
15-12-2012,NF-18385,FUR-FU-10004091,262.864
21-07-2014,SM-20950,OFF-BI-10004600,735.98
03-08-2011,GH-14410,OFF-PA-10001289,93.024
24-08-2012,EM-13810,FUR-TA-10001539,284.364
24-08-2012,EM-13810,TEC-AC-10001266,26.0
27-03-2013,DB-13210,OFF-ST-10001291,67.64
27-03-2013,DB-13210,TEC-AC-10001314,119.976
12-09-2011,PT-19090,OFF-BI-10004040,5.18
21-09-2011,HF-14995,OFF-EN-10001539,15.56
21-09-2011,HF-14995,OFF-EN-10004483,78.35
21-09-2011,HF-14995,OFF-AR-10001615,59.52
21-09-2011,HF-14995,OFF-PA-10000327,38.52
21-09-2011,HF-14995,TEC-PH-10001299,239.984
21-09-2011,HF-14995,OFF-PA-10002246,19.35
30-10-2013,KW-16435,FUR-FU-10002671,67.0
29-05-2013,KC-16675,FUR-CH-10003833,390.272
29-05-2013,KC-16675,OFF-PA-10001667,62.192
22-12-2014,PK-19075,OFF-BI-10002003,23.88
22-03-2013,KT-16465,OFF-BI-10004465,3.168
22-03-2013,KT-16465,FUR-CH-10000665,528.43
22-03-2013,KT-16465,OFF-AR-10004956,13.392
12-11-2014,EP-13915,OFF-AR-10004260,181.86
24-09-2014,AP-10915,FUR-BO-10001811,180.588
24-09-2014,AP-10915,TEC-AC-10003280,47.984
11-09-2014,SH-20395,OFF-PA-10004911,18.76
06-12-2014,SM-20950,FUR-FU-10001487,20.94
06-12-2014,SM-20950,FUR-FU-10000521,58.68
06-12-2014,SM-20950,OFF-AP-10001271,254.9
10-11-2014,BM-11650,OFF-BI-10004728,9.64
10-11-2014,BM-11650,TEC-AC-10004666,826.62
10-11-2014,BM-11650,OFF-ST-10003208,1633.14
10-11-2014,BM-11650,OFF-ST-10003208,544.38
07-11-2011,TC-20980,OFF-BI-10000632,26.046
07-11-2011,TC-20980,OFF-EN-10004773,74.352
13-03-2014,KB-16585,TEC-PH-10004700,69.93
21-10-2014,JE-16165,OFF-LA-10003714,3.75
21-10-2014,JE-16165,OFF-BI-10001787,20.928
27-12-2012,DR-12940,OFF-ST-10002957,12.672
03-10-2014,RW-19630,TEC-PH-10002115,65.99
05-06-2014,ML-18040,OFF-BI-10002557,6.37
01-09-2011,JL-15130,OFF-BI-10002949,3.648
01-09-2011,JL-15130,OFF-PA-10004100,31.104
09-08-2013,CM-12655,OFF-FA-10001883,23.34
23-07-2014,FH-14365,TEC-PH-10000702,29.97
10-07-2012,EH-13945,OFF-BI-10003196,3.366
01-12-2011,TB-21280,TEC-PH-10001644,95.968
19-12-2014,AH-10030,OFF-AR-10003183,18.704
18-05-2011,TT-21070,FUR-FU-10000308,149.232
18-05-2011,TT-21070,OFF-PA-10001526,15.936
10-11-2011,RD-19900,TEC-PH-10002103,601.536
10-11-2011,RD-19900,TEC-AC-10004209,10.99
10-11-2011,RD-19900,FUR-FU-10000397,39.88
10-11-2011,RD-19900,OFF-PA-10002137,62.24
10-11-2011,RD-19900,FUR-FU-10001867,53.2
10-11-2011,RD-19900,OFF-LA-10000407,39.84
09-01-2013,LA-16780,TEC-AC-10000420,349.95
09-01-2013,LA-16780,TEC-PH-10002726,377.928
23-09-2014,SH-19975,OFF-EN-10001415,13.392
23-09-2014,SH-19975,OFF-BI-10000773,11.228
23-12-2011,SF-20200,OFF-AP-10002350,207.24
27-05-2013,TH-21235,OFF-AR-10001919,1.504
27-05-2013,TH-21235,OFF-AP-10002082,34.848
09-07-2014,VG-21790,OFF-LA-10002762,75.18
13-05-2011,NP-18325,TEC-AC-10002800,149.97
11-11-2014,FH-14275,OFF-BI-10003925,931.176
11-11-2014,FH-14275,TEC-PH-10002200,430.88
02-10-2012,JP-15460,OFF-PA-10001295,94.85
02-10-2012,JP-15460,OFF-EN-10002500,51.12
02-10-2012,JP-15460,TEC-AC-10000892,90.0
02-10-2011,ES-14080,OFF-PA-10001838,9.408
02-10-2011,ES-14080,OFF-FA-10000735,4.672
02-10-2011,ES-14080,TEC-PH-10001760,318.4
02-10-2011,ES-14080,OFF-EN-10004846,12.768
02-10-2011,ES-14080,OFF-SU-10003567,15.36
02-10-2011,ES-14080,TEC-PH-10001557,230.376
02-10-2011,ES-14080,TEC-AC-10003038,7.16
11-08-2011,KL-16645,OFF-ST-10004459,375.34
02-09-2014,BN-11515,FUR-FU-10004960,114.9
17-04-2014,ND-18370,OFF-BI-10000632,26.046
17-04-2014,ND-18370,OFF-BI-10001107,2.896
17-04-2014,ND-18370,OFF-ST-10002301,32.544
25-04-2013,JL-15130,OFF-BI-10003355,3.984
15-01-2013,RC-19825,FUR-TA-10002903,181.797
03-05-2013,CC-12475,OFF-ST-10001580,44.94
03-05-2013,CC-12475,OFF-BI-10000315,45.576
21-11-2013,DW-13195,FUR-CH-10003774,318.43
21-11-2013,DW-13195,TEC-PH-10003095,122.92
21-11-2013,DW-13195,FUR-FU-10000023,7.068
01-02-2013,CK-12760,OFF-ST-10002214,56.45
01-04-2014,EG-13900,OFF-BI-10002799,13.468
02-12-2014,SJ-20215,TEC-PH-10004912,219.8
02-12-2014,SJ-20215,FUR-CH-10002602,317.058
11-12-2014,BP-11185,TEC-AC-10004510,49.08
11-12-2014,BP-11185,OFF-ST-10000060,324.9
11-12-2014,BP-11185,OFF-AR-10000799,18.24
18-09-2013,SJ-20125,FUR-CH-10004875,113.888
18-09-2013,SJ-20125,TEC-PH-10002085,105.584
24-12-2013,MC-17590,OFF-FA-10000992,24.85
18-04-2014,BG-11740,FUR-FU-10001473,60.312
28-10-2014,MA-17560,OFF-AR-10003045,7.056
28-10-2014,MA-17560,TEC-PH-10001536,27.184
09-07-2013,CC-12220,TEC-PH-10001580,107.984
09-07-2013,CC-12220,OFF-BI-10004209,19.296
09-08-2012,RA-19885,OFF-LA-10001613,4.608
10-12-2013,DK-12835,FUR-TA-10001676,79.974
10-12-2013,DK-12835,OFF-BI-10003712,2.946
14-11-2013,LB-16795,OFF-BI-10000285,3.136
14-11-2011,CM-11815,OFF-PA-10004609,20.736
17-11-2011,TS-21205,TEC-AC-10001314,99.98
17-11-2011,TS-21205,OFF-PA-10003395,733.95
17-11-2011,TS-21205,OFF-AP-10001242,241.44
05-03-2013,RF-19345,OFF-LA-10001641,10.08
11-10-2011,JF-15565,OFF-ST-10003816,281.904
11-10-2011,JF-15565,OFF-EN-10002230,201.432
22-05-2011,EH-14185,TEC-PH-10002660,135.98
22-05-2011,EH-14185,TEC-PH-10003171,44.95
15-07-2011,VW-21775,TEC-AC-10003709,2.97
15-07-2011,VW-21775,OFF-FA-10000304,6.54
27-12-2012,KN-16450,TEC-AC-10003709,7.92
09-02-2012,SJ-20215,FUR-CH-10002774,203.92
09-05-2014,PS-19045,TEC-CO-10001046,3359.952
03-11-2014,KM-16225,OFF-FA-10003495,18.24
03-11-2014,KM-16225,OFF-AR-10004685,27.78
05-04-2011,GM-14695,OFF-AR-10004757,22.96
05-04-2011,GM-14695,TEC-PH-10001615,28.99
05-04-2011,GM-14695,OFF-PA-10003349,12.96
05-04-2011,GM-14695,OFF-AR-10000127,22.96
05-04-2011,GM-14695,OFF-SU-10002881,4164.05
17-09-2011,KT-16465,TEC-AC-10001109,47.984
17-09-2011,KT-16465,OFF-PA-10000682,4.624
30-09-2011,MH-17785,FUR-FU-10000221,15.24
12-09-2011,AF-10885,OFF-BI-10002429,63.924
21-02-2014,JP-16135,OFF-AR-10002375,6.56
21-02-2014,JP-16135,OFF-AP-10000595,13.11
13-12-2012,RD-19585,TEC-PH-10001530,494.376
13-12-2012,RD-19585,OFF-BI-10000050,29.2
13-12-2012,RD-19585,TEC-AC-10001552,248.85
13-12-2012,RD-19585,TEC-AC-10003399,36.24
31-10-2013,JF-15295,OFF-AR-10004078,11.68
26-12-2011,CK-12595,OFF-SU-10002189,11.91
26-12-2011,CK-12595,FUR-FU-10001852,3.48
15-08-2011,KH-16510,OFF-BI-10003638,30.96
02-10-2014,CM-12655,TEC-MA-10002428,1704.89
23-05-2012,EB-13870,OFF-BI-10001036,19.194
23-05-2012,EB-13870,OFF-AP-10004708,121.792
17-11-2014,MW-18235,TEC-MA-10000488,1919.976
18-11-2011,CS-11950,OFF-BI-10003656,50.997
18-11-2011,CS-11950,OFF-ST-10003656,76.792
18-11-2011,CS-11950,TEC-PH-10001128,539.964
18-11-2011,CS-11950,FUR-FU-10001473,60.312
18-11-2011,CS-11950,OFF-BI-10004656,1.944
30-12-2011,SP-20620,OFF-EN-10004955,12.984
30-12-2011,SP-20620,TEC-PH-10002468,217.584
30-12-2011,SP-20620,TEC-PH-10000576,328.776
30-12-2011,SP-20620,OFF-BI-10002160,2.286
30-12-2011,SP-20620,TEC-AC-10003628,47.984
05-11-2012,GT-14635,OFF-BI-10001116,25.344
18-09-2013,LW-17215,OFF-BI-10002026,232.4
21-03-2013,AH-10030,FUR-FU-10003691,86.45
27-09-2011,TH-21100,FUR-CH-10002602,603.92
27-09-2011,TH-21100,OFF-PA-10000675,81.98
25-12-2014,HG-15025,FUR-CH-10002602,271.764
25-12-2014,HG-15025,OFF-BI-10001900,14.376
11-11-2014,EB-13750,FUR-FU-10001468,341.96
11-09-2012,SC-20725,OFF-AR-10004648,181.35
11-09-2012,SC-20725,OFF-LA-10003190,8.64
20-12-2011,TS-21505,OFF-AP-10004868,43.512
20-12-2011,TS-21505,FUR-CH-10004287,662.88
20-12-2011,TS-21505,OFF-PA-10002689,25.92
23-07-2012,TH-21550,OFF-AP-10002892,68.94
23-07-2012,TH-21550,FUR-FU-10002253,128.82
11-11-2011,KD-16270,OFF-BI-10001359,896.99
11-11-2011,KD-16270,OFF-BI-10001267,1.234
11-11-2011,KD-16270,OFF-AR-10003582,67.56
11-11-2011,KD-16270,OFF-PA-10003724,21.72
11-11-2011,KD-16270,OFF-PA-10001033,262.336
11-11-2011,KD-16270,TEC-PH-10003505,148.48
11-11-2011,KD-16270,TEC-PH-10004959,241.176
15-12-2014,GM-14455,TEC-AC-10000474,227.976
15-12-2014,GM-14455,TEC-PH-10003095,52.68
15-12-2014,GM-14455,FUR-FU-10002963,2.032
22-08-2014,PR-18880,OFF-AR-10000203,17.12
22-08-2014,PR-18880,TEC-PH-10004667,431.968
22-08-2014,PR-18880,FUR-FU-10000193,129.92
22-08-2014,PR-18880,FUR-TA-10001539,568.728
22-08-2014,PR-18880,OFF-BI-10000962,117.144
22-08-2014,PR-18880,OFF-AP-10002867,203.52
22-08-2014,PR-18880,OFF-LA-10001158,51.75
28-08-2013,TB-21055,OFF-PA-10000675,122.97
28-08-2013,TB-21055,FUR-TA-10001307,244.615
28-08-2013,TB-21055,TEC-PH-10000011,59.97
28-08-2013,TB-21055,OFF-PA-10002666,81.54
28-08-2013,TB-21055,OFF-FA-10000735,11.68
28-08-2013,TB-21055,OFF-BI-10000174,29.0
13-08-2012,ON-18715,OFF-AR-10003156,50.8
06-11-2014,AH-10195,OFF-BI-10000474,16.03
18-08-2013,NM-18520,OFF-BI-10003712,15.712
27-12-2013,AR-10510,TEC-AC-10003280,89.97
23-09-2011,BM-11650,FUR-BO-10002916,435.999
23-09-2011,BM-11650,TEC-PH-10002726,83.984
19-07-2011,CA-12310,TEC-PH-10000895,359.98
19-07-2011,CA-12310,FUR-TA-10004152,70.56
19-07-2011,CA-12310,OFF-BI-10003694,20.88
19-07-2011,CA-12310,OFF-BI-10002160,3.81
08-09-2014,NF-18595,OFF-PA-10001685,73.008
07-05-2013,AF-10870,OFF-BI-10000773,3.208
07-05-2013,AF-10870,TEC-AC-10004510,26.176
04-06-2012,TC-21535,OFF-PA-10004569,30.44
04-06-2012,TC-21535,FUR-FU-10000672,35.28
13-12-2012,Dp-13240,OFF-PA-10004451,19.44
13-12-2012,Dp-13240,OFF-BI-10004738,37.88
17-07-2013,MC-17425,FUR-FU-10001940,9.552
01-02-2011,LC-17050,FUR-BO-10003966,290.666
09-07-2011,BM-11650,OFF-PA-10003072,10.368
09-07-2011,BM-11650,OFF-PA-10002245,14.352
21-11-2012,NW-18400,FUR-BO-10002598,141.96
21-11-2012,NW-18400,OFF-BI-10002225,66.048
26-03-2013,TB-21280,TEC-AC-10003832,1287.45
24-09-2014,BS-11755,OFF-BI-10000822,25.824
24-09-2014,BS-11755,OFF-AP-10001242,160.96
04-12-2012,SO-20335,FUR-FU-10002445,28.44
04-12-2012,SO-20335,FUR-CH-10002372,364.41
04-12-2012,SO-20335,TEC-PH-10000376,39.96
04-12-2012,SO-20335,FUR-CH-10002965,361.764
02-11-2013,CS-12490,OFF-ST-10004950,111.672
18-03-2014,PO-19180,OFF-BI-10003166,13.776
18-03-2014,PO-19180,OFF-PA-10004610,10.272
24-11-2014,TD-20995,FUR-FU-10000320,24.048
28-08-2014,SP-20620,OFF-EN-10004030,2.896
04-12-2012,MS-17365,OFF-EN-10004147,17.94
04-12-2012,MS-17365,FUR-CH-10003535,384.174
04-12-2012,MS-17365,TEC-PH-10004586,1799.75
08-10-2014,Dp-13240,OFF-ST-10003208,580.672
08-10-2014,Dp-13240,OFF-FA-10003112,18.936
08-10-2014,Dp-13240,TEC-PH-10004447,222.384
08-10-2014,Dp-13240,OFF-BI-10002854,50.454
08-10-2014,Dp-13240,FUR-TA-10001039,154.764
26-03-2014,DB-13660,OFF-PA-10004239,6.848
09-08-2011,MG-17650,TEC-PH-10001530,1091.168
09-08-2011,MG-17650,TEC-PH-10000038,219.168
22-11-2011,EH-14185,OFF-BI-10001765,6.928
11-06-2014,CL-11890,OFF-PA-10000380,40.032
02-07-2014,KF-16285,OFF-ST-10001128,443.92
02-07-2014,KF-16285,OFF-BI-10003656,169.99
02-07-2014,KF-16285,OFF-PA-10003441,25.92
21-11-2011,DH-13075,TEC-PH-10002923,36.99
21-11-2011,DH-13075,OFF-PA-10004359,629.1
21-11-2011,DH-13075,OFF-ST-10001511,193.95
21-11-2011,DH-13075,OFF-AR-10002833,5.46
04-05-2012,LA-16780,FUR-FU-10001940,22.288
30-05-2014,HZ-14950,FUR-FU-10003919,65.424
17-10-2012,CM-12190,OFF-ST-10003479,77.88
23-04-2011,LB-16795,FUR-CH-10002965,281.372
23-04-2011,LB-16795,FUR-CH-10002965,281.372
23-04-2011,LB-16795,OFF-BI-10000145,7.488
23-04-2011,LB-16795,FUR-FU-10002191,22.336
01-05-2014,JF-15490,OFF-PA-10004451,10.368
21-09-2013,GM-14695,OFF-PA-10001471,65.79
21-09-2013,GM-14695,OFF-BI-10003656,271.984
21-09-2013,GM-14695,OFF-AR-10000940,11.76
21-09-2013,GM-14695,OFF-PA-10002319,77.52
21-09-2013,GM-14695,OFF-BI-10000977,48.64
03-09-2013,SS-20590,OFF-FA-10002676,1.81
03-09-2013,SS-20590,OFF-BI-10004970,8.26
27-04-2012,TC-21475,OFF-AP-10003971,43.56
27-04-2012,TC-21475,OFF-SU-10001574,5.84
06-09-2012,CC-12430,FUR-CH-10000665,271.764
29-05-2013,CL-12565,OFF-AP-10000891,262.24
29-05-2013,CL-12565,OFF-PA-10003790,182.72
29-05-2013,CL-12565,TEC-AC-10002217,131.6
29-05-2013,CL-12565,OFF-BI-10002215,22.72
29-05-2013,CL-12565,TEC-MA-10001972,558.4
24-09-2012,DE-13255,OFF-BI-10001525,15.24
24-09-2012,DE-13255,FUR-CH-10000988,1408.1
04-07-2014,SZ-20035,OFF-PA-10000174,32.896
04-07-2014,SZ-20035,FUR-TA-10002041,215.148
04-07-2014,SZ-20035,OFF-PA-10002246,30.96
09-12-2014,LF-17185,OFF-ST-10003327,29.79
09-12-2014,LF-17185,FUR-FU-10002703,128.9
09-12-2014,LF-17185,OFF-PA-10003651,60.12
06-12-2014,AB-10165,OFF-BI-10001617,24.816
06-12-2014,AB-10165,OFF-BI-10000145,14.976
27-09-2012,NM-18520,OFF-BI-10001670,15.08
27-09-2012,NM-18520,FUR-FU-10003849,24.288
